,location,total_sqft,bath,price,bhk
6270,other,469.0,1.0,25.0,1
6271,other,1630.0,2.0,200.0,2
6272,other,1200.0,2.0,70.0,3
6273,other,1350.0,3.0,77.0,3
6274,other,4046.0,4.0,445.0,4
6275,other,1180.0,2.0,78.34,3
6276,other,1355.0,2.0,115.0,2
6277,other,600.0,1.0,50.0,1
6278,other,1875.0,3.0,165.0,3
6279,other,600.0,2.0,55.0,2
6280,other,1750.0,3.0,120.0,3
6281,other,1092.0,2.0,98.5,3
6282,other,1855.0,3.0,225.0,3
6283,other,425.0,1.0,20.03,1
6284,other,600.0,1.0,60.0,1
6285,other,1468.0,2.0,140.0,2
6286,other,4300.0,5.0,550.0,4
6287,other,775.0,2.0,55.0,2
6288,other,445.0,1.0,28.0,1
6289,other,1352.0,3.0,135.0,3
6290,other,1200.0,3.0,95.0,4
6291,other,1976.0,3.0,184.0,3
6292,other,5500.0,4.0,600.0,4
6293,other,1200.0,3.0,95.0,3
6294,other,1180.0,2.0,69.0,2
6295,other,686.0,1.0,17.0,1
6296,other,1500.0,4.0,180.0,4
6297,other,1282.0,2.0,87.0,2
6298,other,1500.0,2.0,95.0,3
6299,other,1300.0,1.0,115.0,2
6300,other,530.0,1.0,20.0,1
6301,other,1350.0,2.0,80.0,2
6302,other,2400.0,6.0,125.0,8
6303,other,1141.0,2.0,62.0,2
6304,other,950.0,1.0,40.0,1
6305,other,1480.0,3.0,90.0,3
6306,other,1600.0,3.0,90.0,3
6307,other,1200.0,4.0,135.0,4
6308,other,1500.0,3.0,115.0,3
6309,other,1824.0,3.0,125.0,3
6310,other,750.0,1.0,56.25,1
6311,other,6000.0,5.0,400.0,4
6312,other,2400.0,3.0,170.0,3
6313,other,1500.0,2.0,98.0,3
6314,other,3095.0,3.0,350.0,3
6315,other,1200.0,1.0,28.0,1
6316,other,1500.0,3.0,100.0,3
6317,other,1560.0,5.0,145.0,5
6318,other,1560.0,3.0,188.0,3
6319,other,485.0,1.0,15.0,1
6320,other,1200.0,3.0,130.0,3
6321,other,1050.0,2.0,67.0,2
6322,other,1596.0,3.0,105.0,3
6323,other,1200.0,3.0,85.0,3
6324,other,1132.0,2.0,67.0,2
6325,other,1515.0,3.0,88.0,3
6326,other,1380.0,2.0,80.0,2
6327,other,4346.0,5.0,500.0,4
6328,other,510.0,1.0,25.25,1
6329,other,2200.0,3.0,187.0,3
6330,other,3329.0,3.0,330.0,3
6331,other,3600.0,4.0,300.0,4
6332,other,3500.0,3.0,450.0,4
6333,other,1093.0,2.0,65.0,2
6334,other,1535.0,3.0,95.0,3
6335,other,1100.0,2.0,62.7,2
6336,other,2197.0,4.0,280.0,3
6337,other,1100.0,2.0,60.0,2
6338,other,1600.0,3.0,172.0,4
6339,other,1450.0,2.0,85.0,3
6340,other,2000.0,3.0,166.0,4
6341,other,1756.0,3.0,100.0,3
6342,other,1532.0,3.0,92.0,3
6343,other,1650.0,3.0,110.0,3
6344,other,1200.0,2.0,66.0,2
6345,other,1525.0,2.0,122.0,3
6346,other,2400.0,3.0,200.0,4
6347,other,1000.0,2.0,130.0,2
6348,other,3040.0,1.0,180.0,2
6349,other,1390.0,3.0,120.0,3
6350,other,1135.0,2.0,68.0,2
6351,other,900.0,2.0,55.0,2
6352,other,2500.0,3.0,250.0,3
6353,other,1269.72,2.0,68.0,2
6354,other,1168.0,3.0,70.0,3
6355,other,2100.0,4.0,155.0,4
6356,other,1515.0,3.0,93.93,3
6357,other,2700.0,4.0,214.0,6
6358,other,2000.0,3.0,210.0,3
6359,other,2400.0,4.0,300.0,5
6360,other,1760.0,3.0,176.0,3
6361,other,595.0,1.0,42.0,1
6362,other,1170.0,2.0,86.0,2
6363,other,2200.0,4.0,235.0,4
6364,other,1650.0,3.0,175.0,3
6365,other,1670.0,3.0,91.86,3
6366,other,1250.0,2.0,80.0,3
6367,other,1650.0,4.0,160.0,3
6368,other,800.0,2.0,50.0,2
6369,other,1225.0,2.0,150.0,2
6370,other,3675.0,4.0,367.0,4
6371,other,1200.0,2.0,150.0,2
6372,other,1350.0,2.0,80.0,2
6373,other,1614.0,3.0,110.0,3
6374,other,1188.0,2.0,73.0,2
6375,other,1480.0,3.0,90.0,3
6376,other,680.0,2.0,42.0,2
6377,other,955.0,2.0,53.55,2
6378,other,2479.13,3.0,215.0,3
6379,other,1100.0,2.0,106.0,2
6380,other,1925.0,3.0,120.0,3
6381,other,650.0,1.0,26.0,1
6382,other,2000.0,3.0,207.0,3
6383,other,1050.0,2.0,110.0,2
6384,other,2204.0,2.0,305.0,3
6385,other,1685.0,2.0,110.0,3
6386,other,1550.0,3.0,110.0,3
6387,other,500.0,1.0,20.0,1
6388,other,3155.0,4.0,370.0,3
6389,other,1765.0,3.0,105.0,3
6390,other,1265.0,2.0,70.0,2
6391,other,1012.0,2.0,59.0,2
6392,other,2045.0,4.0,154.0,3
6393,other,2400.0,4.0,280.0,6
6394,other,581.91,2.0,25.0,1
6395,other,1158.0,2.0,85.0,3
6396,other,925.0,2.0,51.0,2
6397,other,1415.0,2.0,110.0,2
6398,other,4750.0,5.0,600.0,4
6399,other,1840.0,3.0,155.0,3
6400,other,1350.0,2.0,185.0,2
6401,other,824.0,2.0,60.0,2
6402,other,1340.0,2.0,100.0,3
6403,other,1620.0,2.0,110.0,3
6404,other,1533.0,3.0,115.0,3
6405,other,1560.0,3.0,85.0,3
6406,other,750.0,1.0,25.0,1
6407,other,1375.0,2.0,85.0,3
6408,other,1500.0,3.0,88.0,3
6409,other,1140.0,2.0,76.0,2
6410,other,1198.0,2.0,84.0,2
6411,other,4000.0,4.0,520.0,4
6412,other,1370.0,2.0,75.0,2
6413,other,1000.0,1.0,55.0,2
6414,other,1200.0,2.0,125.0,2
6415,other,1050.0,1.0,70.0,1
6416,other,1200.0,2.0,80.0,3
6417,other,400.0,1.0,14.0,1
6418,other,1575.0,4.0,150.0,5
6419,other,4800.0,5.0,629.0,4
6420,other,1200.0,2.0,70.0,2
6421,other,1100.0,2.0,60.0,2
6422,other,1300.0,2.0,79.0,2
6423,other,3500.0,4.0,350.0,4
6424,other,1000.0,2.0,110.0,3
6425,other,2400.0,3.0,260.0,3
6426,other,1533.0,3.0,85.0,3
6427,other,1452.55,2.0,110.0,2
6428,other,2357.0,3.0,151.0,3
6429,other,1170.0,2.0,105.0,2
6430,other,1411.0,3.0,91.72,3
6431,other,3095.0,3.0,375.0,3
6432,other,1100.0,3.0,78.0,3
6433,other,3600.0,4.0,365.0,4
6434,other,1945.0,3.0,120.0,3
6435,other,1650.0,3.0,165.0,3
6436,other,351.0,1.0,16.0,1
6437,other,1550.0,2.0,150.0,3
6438,other,1150.0,2.0,75.0,3
6439,other,1200.0,3.0,74.0,3
6440,other,1229.0,3.0,86.03,3
6441,other,1030.0,2.0,61.0,2
6442,other,600.0,1.0,32.0,1
6443,other,1165.0,2.0,135.0,2
6444,other,3000.0,4.0,240.0,4
6445,other,1315.0,2.0,90.0,2
6446,other,1210.0,2.0,72.0,2
6447,other,11338.0,9.0,1000.0,6
6448,other,30000.0,4.0,2100.0,4
6449,other,1170.0,2.0,68.0,2
6450,other,1600.0,2.0,110.0,2
6451,other,1370.0,2.0,75.0,3
6452,other,1980.0,3.0,224.0,3
6453,other,1700.0,3.0,97.0,3
6454,other,1900.0,3.0,160.0,3
6455,other,1100.0,2.0,75.0,2
6456,other,1929.0,3.0,115.0,3
6457,other,3161.0,4.0,214.0,4
6458,other,3515.0,3.0,420.0,3
6459,other,1100.0,2.0,70.0,2
6460,other,440.0,1.0,28.0,1
6461,other,700.0,1.0,41.0,1
6462,other,3000.0,3.0,250.0,3
6463,other,1100.0,2.0,61.0,2
6464,other,1260.0,1.0,41.0,1
6465,other,1500.0,1.0,37.5,1
6466,other,600.0,1.0,17.0,1
6467,other,1165.0,2.0,75.0,2
6468,other,1272.0,4.0,75.0,3
6469,other,1600.0,5.0,140.0,5
6470,other,1000.0,2.0,65.0,3
6471,other,2400.0,4.0,325.0,3
6472,other,1463.0,1.0,142.0,2
6473,other,2401.0,3.0,185.0,3
6474,other,1875.0,2.0,235.0,3
6475,other,890.0,1.0,75.0,1
6476,other,2400.0,3.0,290.0,3
6477,other,1690.0,3.0,100.0,3
6478,other,1350.0,2.0,90.0,2
6479,other,1460.0,3.0,88.0,3
6480,other,1685.0,3.0,95.0,3
6481,other,800.0,1.0,52.0,1
6482,other,4000.0,5.0,280.0,4
6483,other,792.0,2.0,70.0,2
6484,other,2400.0,5.0,235.0,5
6485,other,461.82,1.0,31.7,1
6486,other,1500.0,2.0,85.0,3
6487,other,1260.0,2.0,75.0,2
6488,other,12000.0,12.0,525.0,10
6489,other,2820.0,3.0,285.0,3
6490,other,1950.0,3.0,130.0,3
6491,other,1350.0,2.0,140.0,3
6492,other,4051.0,4.0,345.0,4
6493,other,2100.0,3.0,170.0,3
6494,other,1991.0,3.0,160.0,3
6495,other,1200.0,3.0,66.0,3
6496,other,3000.0,4.0,342.0,4
6497,other,2400.0,6.0,245.0,6
6498,other,1375.0,2.0,105.0,2
6499,other,1693.0,3.0,108.0,3
6500,other,1150.0,2.0,77.5,3
6501,other,1058.0,2.0,60.0,2
6502,other,900.0,1.0,30.0,1
6503,other,1672.0,3.0,150.0,3
6504,other,1250.0,3.0,139.0,3
6505,other,1468.0,3.0,130.0,2
6506,other,1480.0,2.0,145.0,3
6507,other,2280.0,3.0,285.0,3
6508,other,2000.0,3.0,200.0,3
6509,other,1080.0,2.0,75.0,3
6510,other,2400.0,2.0,150.0,3
6511,other,1125.0,2.0,75.0,2
6512,other,1596.0,3.0,95.0,3
6513,other,1639.0,3.0,123.0,3
6514,other,1740.0,3.0,199.0,3
6515,other,1372.0,2.0,90.0,3
6516,other,6200.0,5.0,720.0,5
6517,other,925.0,2.0,63.0,2
6518,other,1200.0,3.0,95.0,4
6519,other,1200.0,2.0,79.0,2
6520,other,2500.0,3.0,270.0,3
6521,other,1584.0,3.0,145.0,4
6522,other,1570.0,3.0,115.0,3
6523,other,3000.0,3.0,400.0,3
6524,other,1750.0,3.0,180.0,3
6525,other,1500.0,1.0,160.0,2
6526,other,2100.0,6.0,275.0,6
6527,other,705.0,1.0,36.5,1
6528,other,1340.0,3.0,77.0,3
6529,other,1260.0,1.0,41.0,1
6530,other,1200.0,2.0,125.0,2
6531,other,1270.0,2.0,175.0,4
6532,other,1200.0,3.0,130.0,3
6533,other,3595.0,6.0,360.0,4
6534,other,3100.0,5.0,385.0,4
6535,other,1200.0,4.0,150.0,4
6536,other,3259.0,3.0,270.0,3
6537,other,596.0,1.0,42.0,1
6538,other,10000.0,16.0,550.0,16
6539,other,1200.0,4.0,110.0,4
6540,other,1910.0,3.0,190.0,3
6541,other,1750.0,3.0,149.0,3
6542,other,985.0,2.0,63.0,2
6543,other,1300.0,2.0,129.0,2
6544,other,1490.0,2.0,88.0,3
6545,other,650.0,1.0,30.0,1
6546,other,1500.0,2.0,89.99,3
6547,other,1350.0,4.0,145.0,4
6548,other,910.0,1.0,42.0,1
6549,other,532.0,1.0,22.49,1
6550,other,1060.0,3.0,62.0,3
6551,other,1550.0,2.0,160.0,2
6552,other,1000.0,2.0,80.0,2
6553,other,1500.0,2.0,97.0,3
6554,other,1865.0,4.0,140.0,3
6555,other,3500.0,4.0,245.0,4
6556,other,1320.0,2.0,73.0,3
6557,other,2150.0,6.0,205.0,6
6558,other,675.0,3.0,52.0,2
6559,other,1801.0,3.0,139.0,3
6560,other,2990.0,4.0,324.0,4
6561,other,2400.0,2.0,160.0,2
6562,other,1150.0,2.0,75.0,2
6563,other,1200.0,3.0,165.0,3
6564,other,1390.0,2.0,80.0,3
6565,other,1550.0,2.0,90.0,3
6566,other,1500.0,4.0,110.0,4
6567,other,1839.0,3.0,165.0,3
6568,other,900.0,2.0,70.0,2
6569,other,1500.0,3.0,149.0,3
6570,other,750.0,2.0,50.0,1
6571,other,600.0,3.0,75.0,2
6572,other,1605.0,2.0,85.0,3
6573,other,1500.0,1.0,19.5,1
6574,other,1200.0,2.0,70.0,2
6575,other,1200.0,2.0,160.0,2
6576,other,1904.0,3.0,155.0,3
6577,other,2770.0,4.0,315.0,3
6578,other,813.0,1.0,39.0,1
6579,other,1630.0,2.0,97.78,3
6580,other,2425.0,4.0,173.0,4
6581,other,1280.0,2.0,75.0,2
6582,other,735.0,1.0,75.0,1
6583,other,500.0,1.0,24.0,1
6584,other,1200.0,4.0,145.0,3
6585,other,1200.0,2.0,100.0,2
6586,other,1200.0,3.0,160.0,3
6587,other,1265.0,2.0,82.0,3
6588,other,1850.0,3.0,98.0,3
6589,other,2360.0,4.0,150.0,4
6590,other,1030.0,2.0,77.25,2
6591,other,2000.0,3.0,160.0,3
6592,other,1575.0,3.0,93.0,3
6593,other,1300.0,2.0,70.0,3
6594,other,1380.0,2.0,75.0,2
6595,other,3100.0,3.0,250.0,3
6596,other,1190.0,2.0,100.0,2
6597,other,1827.0,3.0,100.0,3
6598,other,1500.0,3.0,95.0,3
6599,other,1180.0,2.0,63.0,2
6600,other,1645.0,3.0,95.0,3
6601,other,1200.0,4.0,140.0,4
6602,other,1097.0,2.0,65.0,2
6603,other,1600.0,3.0,165.0,4
6604,other,900.0,2.0,110.0,2
6605,other,1200.0,2.0,125.0,2
6606,other,1355.0,2.0,75.0,2
6607,other,7500.0,4.0,900.0,4
6608,other,4104.0,4.0,360.0,4
6609,other,2080.0,2.0,150.0,2
6610,other,1505.0,2.0,90.0,2
6611,other,1200.0,3.0,95.75,3
6612,other,1810.0,4.0,148.0,3
6613,other,1530.0,2.0,97.0,3
6614,other,1500.0,2.0,130.0,3
6615,other,1400.0,2.0,80.0,2
6616,other,1533.0,3.0,150.0,3
6617,other,3730.0,6.0,450.0,4
6618,other,745.0,2.0,50.0,2
6619,other,1355.0,2.0,95.0,2
6620,other,833.0,1.0,49.0,1
6621,other,3000.0,5.0,270.0,4
6622,other,1220.0,2.0,68.0,2
6623,other,3811.0,3.0,475.0,4
6624,other,1545.0,3.0,85.0,3
6625,other,1350.0,2.0,110.0,2
6626,other,1200.0,2.0,68.0,3
6627,other,2000.0,4.0,180.0,5
6628,other,1280.0,4.0,115.0,4
6629,other,1200.0,3.0,85.0,3
6630,other,1655.0,3.0,155.0,3
6631,other,1150.0,2.0,74.0,2
6632,other,1200.0,2.0,108.0,3
6633,other,1200.0,2.0,75.0,2
6634,other,1500.0,2.0,203.0,2
6635,other,4500.0,9.0,500.0,9
6636,other,1550.0,3.0,160.0,3
6637,other,1758.0,3.0,95.0,3
6638,other,3179.0,5.0,351.0,4
6639,other,1200.0,3.0,85.0,2
6640,other,1800.0,3.0,140.0,3
6641,other,3900.0,4.0,333.0,4
6642,other,2400.0,4.0,200.0,3
6643,other,1645.0,3.0,87.5,3
6644,other,2600.0,3.0,140.0,3
6645,other,950.0,2.0,60.0,2
6646,other,1900.0,3.0,205.0,3
6647,other,1402.0,2.0,85.0,3
6648,other,2100.0,3.0,240.0,3
6649,other,1200.0,3.0,140.0,3
6650,other,814.0,2.0,55.0,2
6651,other,435.0,1.0,19.5,1
6652,other,1590.0,3.0,120.0,3
6653,other,3754.0,6.0,430.0,4
6654,other,1450.0,2.0,89.6,3
6655,other,1340.0,2.0,77.0,2
6656,other,1665.0,3.0,105.0,3
6657,other,2300.0,4.0,200.0,4
6658,other,1210.0,2.0,76.0,2
6659,other,1065.0,2.0,58.0,2
6660,other,1636.0,3.0,97.0,3
6661,other,3600.0,4.0,450.0,4
6662,other,1200.0,3.0,72.0,3
6663,other,1000.0,1.0,75.0,2
6664,other,905.0,1.0,52.0,1
6665,other,1170.0,2.0,86.0,2
6666,other,4830.0,5.0,390.0,4
6667,other,850.0,2.0,75.0,2
6668,other,2065.0,3.0,130.0,3
6669,other,1150.0,2.0,125.0,2
6670,other,2550.0,4.0,290.0,3
6671,other,615.0,1.0,24.0,1
6672,other,3080.0,2.0,285.0,4
6673,other,3400.0,6.0,420.0,4
6674,other,450.0,1.0,25.0,1
6675,other,1100.0,2.0,85.0,2
6676,other,1036.0,2.0,110.0,2
6677,other,1376.0,4.0,156.0,4
6678,other,1080.0,2.0,62.0,2
6679,other,1475.0,2.0,200.0,3
6680,other,1200.0,3.0,96.25,3
6681,other,412.5,1.0,19.8,1
6682,other,2631.0,3.0,200.0,4
6683,other,830.0,2.0,60.0,2
6684,other,1500.0,2.0,88.0,2
6685,other,856.0,2.0,48.0,2
6686,other,1143.0,2.0,62.0,2
6687,other,1117.0,2.0,110.0,2
6688,other,600.0,1.0,43.0,1
6689,other,1200.0,3.0,70.0,3
6690,other,2675.0,4.0,290.0,4
6691,other,1477.0,2.0,80.0,3
6692,other,3500.0,5.0,450.0,4
6693,other,1793.0,3.0,98.0,3
6694,other,1020.0,2.0,62.0,2
6695,other,3563.0,6.0,310.0,4
6696,other,3300.0,5.0,318.0,4
6697,other,1200.0,3.0,165.0,3
6698,other,1718.0,3.0,223.0,3
6699,other,1200.0,2.0,75.0,3
6700,other,985.0,2.0,55.0,2
6701,other,1030.0,2.0,80.0,2
6702,other,1150.0,2.0,69.0,2
6703,other,1500.0,2.0,90.0,3
6704,other,900.0,2.0,55.0,2
6705,other,1750.0,2.0,225.0,4
6706,other,1100.0,2.0,78.0,2
6707,other,1180.0,2.0,74.0,2
6708,other,1540.0,3.0,85.0,3
6709,other,1800.0,3.0,230.0,3
6710,other,2000.0,3.0,120.0,3
6711,other,2000.0,3.0,145.0,3
6712,other,500.0,1.0,15.0,1
6713,other,3160.0,4.0,206.0,4
6714,other,922.0,2.0,70.0,2
6715,other,850.0,2.0,72.0,2
6716,other,1200.0,1.0,65.0,2
6717,other,1233.0,2.0,100.0,2
6718,other,1936.0,3.0,110.0,3
6719,other,1652.5,3.0,90.0,3
6720,other,1500.0,3.0,138.0,3
6721,other,700.0,2.0,43.0,2
6722,other,1750.0,3.0,170.0,3
6723,other,1365.0,3.0,99.0,3
6724,other,708.0,1.0,55.0,2
6725,other,1680.0,3.0,135.0,3
6726,other,990.0,2.0,58.0,2
6727,other,1240.0,2.0,100.0,2
6728,other,1810.0,3.0,118.0,3
6729,other,2005.0,3.0,240.0,3
6730,other,1000.0,2.0,97.0,2
6731,other,1430.0,3.0,78.65,3
6732,other,1200.0,2.0,45.0,1
6733,other,840.0,1.0,75.0,1
6734,other,1760.0,2.0,116.0,3
6735,other,3317.5,5.0,268.5,4
6736,other,600.0,1.0,52.0,2
6737,other,1670.0,3.0,160.0,3
6738,other,1200.0,2.0,75.6,3
6739,other,2400.0,5.0,285.0,5
6740,other,2100.0,4.0,150.0,4
6741,other,1550.0,4.0,120.0,4
6742,other,905.0,2.0,50.0,2
6743,other,1495.0,3.0,200.0,3
6744,other,550.0,1.0,23.0,1
6745,other,1080.0,2.0,75.0,3
6746,other,1537.0,3.0,110.0,3
6747,other,1750.0,3.0,150.0,3
6748,other,2800.0,7.0,250.0,7
6749,other,1191.0,2.0,90.0,2
6750,other,2849.0,5.0,250.0,4
6751,other,827.0,2.0,45.0,2
6752,other,1205.0,2.0,70.0,2
6753,other,2200.0,4.0,160.0,3
6754,other,1900.0,3.0,155.0,3
6755,other,1200.0,1.0,95.0,2
6756,other,1100.0,2.0,61.0,2
6757,other,1100.0,2.0,110.0,2
6758,other,1942.0,3.0,155.0,3
6759,other,1200.0,4.0,80.0,3
6760,other,1515.0,3.0,90.0,3
6761,other,1200.0,4.0,95.0,4
6762,other,1200.0,1.0,69.0,1
6763,other,1717.0,3.0,99.0,3
6764,other,1200.0,1.0,48.0,1
6765,other,1430.0,2.0,78.65,3
6766,other,1190.0,2.0,70.0,2
6767,other,2690.0,4.0,185.0,4
6768,other,1594.0,3.0,99.0,3
6769,other,1250.0,2.0,68.0,2
6770,other,1290.0,1.0,77.5,2
6771,other,1464.0,2.0,145.0,2
6772,other,1200.0,2.0,75.0,2
6773,other,1485.0,2.0,156.0,3
6774,other,2070.0,3.0,135.0,3
6775,other,800.0,2.0,55.0,2
6776,other,1480.0,2.0,125.0,3
6777,other,1500.0,2.0,130.0,2
6778,other,2010.0,3.0,125.0,3
6779,other,1504.0,2.0,100.0,3
6780,other,1602.0,2.0,165.0,3
6781,other,1200.0,4.0,130.0,4
6782,other,1800.0,3.0,220.0,3
6783,other,1862.0,3.0,120.0,3
6784,other,2700.0,3.0,200.0,3
6785,other,1677.0,3.0,98.0,3
6786,other,1490.0,2.0,115.0,3
6787,other,1740.0,3.0,120.0,3
6788,other,1020.0,2.0,60.0,2
6789,other,550.0,1.0,16.0,1
6790,other,3664.0,3.0,325.0,3
6791,other,690.0,2.0,42.0,2
6792,other,1520.0,3.0,111.0,3
6793,other,1200.0,4.0,86.0,4
6794,other,1250.0,2.0,90.0,2
6795,other,1900.0,2.0,190.0,3
6796,other,1602.0,2.0,170.0,3
6797,other,1230.0,2.0,70.0,2
6798,other,1600.0,3.0,95.0,3
6799,other,450.0,1.0,60.0,1
6800,other,600.0,2.0,23.0,1
6801,other,3463.0,6.0,310.0,4
6802,other,1200.0,2.0,85.0,2
6803,other,2000.0,4.0,130.0,3
6804,other,1350.0,4.0,140.0,4
6805,other,1175.0,2.0,79.0,2
6806,other,1112.0,2.0,68.0,2
6807,other,1158.0,2.0,75.0,2
6808,other,1200.0,2.0,90.0,2
6809,other,1266.67,2.0,69.0,2
6810,other,2000.0,2.0,160.0,2
6811,other,2679.0,5.0,280.0,4
6812,other,1230.0,2.0,75.0,2
6813,other,3150.0,5.0,145.0,8
6814,other,2400.0,2.0,135.0,2
6815,other,880.0,2.0,48.0,2
6816,other,1022.0,2.0,57.0,2
6817,other,1200.0,2.0,76.0,2
6818,other,1605.0,3.0,100.0,3
6819,other,1542.0,3.0,98.0,3
6820,other,1333.0,2.0,77.27,2
6821,other,1100.0,3.0,110.0,3
6822,other,1050.0,2.0,70.0,2
6823,other,1200.0,4.0,165.0,4
6824,other,1100.0,2.0,145.0,3
6825,other,1200.0,3.0,99.0,3
6826,other,1000.0,2.0,60.0,2
6827,other,5720.0,3.0,350.0,3
6828,other,1012.0,2.0,59.0,2
6829,other,1200.0,4.0,140.0,4
6830,other,600.0,2.0,39.0,2
6831,other,1700.0,3.0,111.0,3
6832,other,1780.0,3.0,110.0,3
6833,other,1080.0,3.0,149.0,3
6834,other,900.0,2.0,65.0,3
6835,other,1200.0,3.0,160.0,4
6836,other,1540.0,3.0,85.0,3
6837,other,2456.0,3.0,220.0,3
6838,other,1530.0,2.0,185.0,2
6839,other,1717.0,3.0,120.0,3
6840,other,1475.0,2.0,171.0,2
6841,other,650.0,1.0,16.0,1
6842,other,1504.0,2.0,102.0,3
6843,other,1800.0,4.0,145.0,4
6844,other,3000.0,4.0,240.0,4
6845,other,1625.0,3.0,92.0,3
6846,other,2400.0,4.0,250.0,4
6847,other,1490.0,2.0,92.0,3
6848,other,1044.0,2.0,60.0,2
6849,other,1567.2,2.0,190.0,3
6850,other,1293.0,2.0,75.0,2
6851,other,860.0,2.0,65.5,2
6852,other,1374.0,2.0,88.0,3
6853,other,2000.0,2.0,160.0,4
6854,other,834.0,1.0,62.0,1
6855,other,600.0,1.0,52.0,1
6856,other,2000.0,4.0,135.0,4
6857,other,2750.0,3.0,260.0,3
6858,other,1280.0,2.0,90.0,2
6859,other,2075.0,3.0,175.0,3
6860,other,2274.24,4.0,160.0,3
6861,other,900.0,3.0,105.0,2
6862,other,1350.0,3.0,75.0,3
6863,other,470.0,2.0,10.0,1
6864,other,1313.0,4.0,150.0,3
6865,other,2515.0,4.0,155.0,3
6866,other,2665.0,3.0,350.0,3
6867,other,3500.0,5.0,450.0,4
6868,other,2400.0,5.0,300.0,6
6869,other,3000.0,4.0,130.0,8
6870,other,1235.0,2.0,140.0,2
6871,other,3200.0,3.0,260.0,3
6872,other,1450.0,3.0,90.0,3
6873,other,670.0,1.0,50.0,1
6874,other,3754.0,6.0,480.0,4
6875,other,1893.0,3.0,115.0,3
6876,other,1200.0,2.0,100.0,3
6877,other,1205.0,2.0,70.0,2
6878,other,1500.0,3.0,90.0,3
6879,other,1250.0,2.0,67.0,2
6880,other,375.0,1.0,26.0,1
6881,other,800.0,3.0,59.5,2
6882,other,1400.0,2.0,85.0,2
6883,other,1800.0,2.0,100.0,3
6884,other,925.0,2.0,70.0,2
6885,other,3500.0,2.0,350.0,4
6886,other,2100.0,4.0,255.0,3
6887,other,400.0,1.0,35.0,1
6888,other,2400.0,5.0,180.0,4
6889,other,6000.0,1.0,276.0,1
6890,other,825.0,2.0,40.0,1
6891,other,5000.0,5.0,600.0,4
6892,other,4800.0,5.0,420.0,4
6893,other,3400.0,3.0,400.0,3
6894,other,600.0,1.0,33.0,1
6895,other,2600.0,3.0,147.0,3
6896,other,800.0,1.0,72.0,1
6897,other,1225.0,2.0,82.0,3
6898,other,655.0,1.0,27.0,1
6899,other,1196.0,2.0,96.0,2
6900,other,927.0,2.0,50.0,2
6901,other,600.0,1.0,18.0,1
6902,other,2800.0,4.0,200.0,4
6903,other,800.0,2.0,85.0,2
6904,other,985.0,2.0,57.0,2
6905,other,6000.0,12.0,150.0,11
6906,other,600.0,2.0,80.0,2
6907,other,1503.0,2.0,93.0,3
6908,other,1768.0,3.0,95.0,3
6909,other,3060.0,4.0,350.0,4
6910,other,800.0,1.0,32.0,1
6911,other,600.0,1.0,35.0,1
6912,other,1010.0,2.0,55.0,2
6913,other,3978.0,4.0,428.0,4
6914,other,2008.0,3.0,170.0,3
6915,other,2095.0,3.0,142.0,3
6916,other,1600.0,2.0,88.0,3
6917,other,1350.0,4.0,160.0,4
6918,other,500.0,1.0,20.0,1
6919,other,1280.0,2.0,100.0,3
6920,other,1650.0,3.0,110.0,3
6921,other,1044.0,2.0,85.0,2
6922,other,840.0,1.0,99.0,2
6923,other,3870.0,4.0,411.0,4
6924,other,1835.0,3.0,175.0,3
6925,other,425.0,1.0,15.0,1
6926,other,2380.0,4.0,242.0,4
6927,other,900.0,1.0,70.0,2
6928,other,1517.0,2.0,125.0,2
6929,other,3602.0,4.0,280.0,4
6930,other,2159.0,3.0,120.0,3
6931,other,1200.0,3.0,72.0,3
6932,other,1850.0,3.0,175.0,6
6933,other,510.0,1.0,34.0,1
6934,other,1166.0,2.0,65.0,2
6935,other,2700.0,2.0,260.0,3
6936,other,1350.0,2.0,175.0,3
6937,other,940.0,2.0,56.0,2
6938,other,1645.0,3.0,95.0,3
6939,other,1000.0,2.0,63.0,2
6940,other,1998.0,3.0,117.0,3
6941,other,527.0,1.0,35.0,1
6942,other,1804.0,3.0,150.0,3
6943,other,1350.0,3.0,81.0,3
6944,other,3000.0,3.0,300.0,4
6945,other,1200.0,4.0,110.0,4
6946,other,1217.0,2.0,164.0,2
6947,other,600.0,1.0,45.0,1
6948,other,672.0,1.0,27.0,1
6949,other,1280.0,3.0,87.0,3
6950,other,1567.0,3.0,100.0,3
6951,other,2350.0,3.0,210.0,3
6952,other,560.0,1.0,19.0,1
6953,other,520.0,2.0,29.0,1
6954,other,1950.0,3.0,230.0,3
6955,other,600.0,1.0,58.0,1
6956,other,1000.0,1.0,19.0,1
6957,other,375.0,1.0,40.0,1
6958,other,1130.0,2.0,74.0,2
6959,other,1407.0,2.0,83.87,2
6960,other,1350.0,4.0,160.0,4
6961,other,2375.0,3.0,260.0,4
6962,other,1200.0,2.0,67.0,2
6963,other,1872.0,3.0,152.0,3
6964,other,1400.0,3.0,90.0,3
6965,other,812.0,1.0,26.0,1
6966,other,600.0,2.0,35.0,1
6967,other,1800.0,4.0,115.0,3
6968,other,1499.0,3.0,89.0,3
6969,other,1050.0,2.0,65.0,2
6970,other,905.0,2.0,50.0,2
6971,other,3155.0,3.0,315.0,3
6972,other,1464.0,2.0,135.0,3
6973,other,1200.0,2.0,75.0,2
6974,other,1707.0,3.0,171.0,3
